Ms. Pacman Rolling Horizon Agent Test Run.
Chromosome Size: 10
Population Size: 20
Computational Budget: 40
Mutation Rate: 50

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
23			0.1823971			0.05917743987042227
24			0.19199693			0.042931828024609514
25			0.17279725			0.07054419226208261
26			0.1823971			0.05917744183764694

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.0			0.0
1			0.004847448			0.021678450319284007
2			0.016443303			0.04090090585936685
3			0.049329907			0.05827829959447832
4			0.06567817			0.06465430002627659
5			0.10911509			0.0485428295555584
6			0.13021576			0.03272192081368607
7			0.12631878			0.04185113393113025
8			0.13496816			0.03017980184590173
9			0.121471345			0.04959047053054804
10			0.14171655			1.4901161193847656E-8
11			0.13496816			0.030179802810249675
12			0.13496816			0.030179804738945482
13			0.14171655			1.4901161193847656E-8
14			0.13496816			0.030179805703293337
15			0.13496816			0.030179804738945482
16			0.14076607			0.004250675885211389
17			0.13496816			0.03017979991720574
18			0.14076607			0.004250675671246658
19			0.13496816			0.030179804738945482
20			0.14171655			1.4901161193847656E-8
21			0.121471345			0.04959046818301386
22			0.12726927			0.04150867995689923
23			0.14171655			1.4901161193847656E-8
24			0.14171655			1.4901161193847656E-8
25			0.121471345			0.04959046583547957
26			0.13496816			0.0301797989528577
27			0.12821975			0.041599977322049134
28			0.13496816			0.030179803774597596
29			0.13496816			0.030179803774597596
30			0.14171655			1.4901161193847656E-8

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.016167665			0.048911973961818365
1			0.008649368			0.03868114162933151
2			0.017298736			0.05331829428783228
3			0.03184108			0.06007154061556227
4			0.051230866			0.06302105620176668
5			0.09761429			0.056307251424995285
6			0.13877007			0.04965291787512525
7			0.17783482			0.01700270268498663
8			0.18163675			2.9802322387695312E-8
9			0.18163675			2.9802322387695312E-8
10			0.18163675			2.9802322387695312E-8
11			0.17298739			0.0386811476485599
12			0.18163675			2.9802322387695312E-8
13			0.17298739			0.0386811476485599
14			0.18163675			2.9802322387695312E-8
15			0.17298739			0.0386811476485599
16			0.18163675			2.9802322387695312E-8
17			0.18163675			2.9802322387695312E-8
18			0.17298739			0.0386811476485599
19			0.17298739			0.0386811476485599
20			0.17298739			0.0386811476485599
21			0.18163675			2.9802322387695312E-8
22			0.17298739			0.0386811476485599
23			0.17298739			0.0386811476485599
24			0.18163675			2.9802322387695312E-8
25			0.17298739			0.0386811476485599
26			0.18163675			2.9802322387695312E-8
27			0.17298739			0.0386811476485599
28			0.16433801			0.05331827900400934
29			0.17298739			0.0386811476485599
30			0.18163675			2.9802322387695312E-8
31			0.17298739			0.0386811476485599

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.03652694			0.05824137469325129
1			0.05797927			0.06473808440414035
2			0.07252162			0.06142953867253266
3			0.092766844			0.05741402603210026
4			0.12821972			0.05139258920622102
5			0.1493204			0.03169533134276065
6			0.14152648			0.05659292530978711
7			0.15692425			0.0358672386187557
8			0.17023098			0.027938292751596303
9			0.18163675			2.9802322387695312E-8
10			0.16918546			0.041467518843698974
11			0.16538353			0.043748932052673876
12			0.16053608			0.054775858496403554
13			0.18163675			2.9802322387695312E-8
14			0.18163675			2.9802322387695312E-8
15			0.18163675			2.9802322387695312E-8
16			0.18163675			2.9802322387695312E-8
17			0.18163675			2.9802322387695312E-8
18			0.18163675			2.9802322387695312E-8
19			0.17298739			0.0386811476485599
20			0.17298739			0.0386811476485599
21			0.18163675			2.9802322387695312E-8
22			0.18163675			2.9802322387695312E-8
23			0.1740329			0.023436603429652952
24			0.18163675			2.9802322387695312E-8
25			0.17298739			0.0386811476485599
26			0.18163675			2.9802322387695312E-8
27			0.17298739			0.0386811476485599
28			0.18163675			2.9802322387695312E-8
29			0.18163675			2.9802322387695312E-8
30			0.18163675			2.9802322387695312E-8
31			0.18163675			2.9802322387695312E-8
32			0.18163675			2.9802322387695312E-8
33			0.17298739			0.0386811476485599
34			0.18163675			2.9802322387695312E-8
35			0.18163675			2.9802322387695312E-8

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.0			0.0
1			0.0			0.0
2			0.0			0.0
3			0.0			0.0
4			0.0			0.0
5			0.001996008			0.008926417684924498
6			0.001996008			0.008926416054716606
7			0.003992016			0.012304220730011778
8			0.013972055			0.01975947198539327
9			0.01996008			0.020934307874559705
10			0.03592815			0.014667604245210571
11			0.041916177			7.450580596923828E-9
12			0.03992017			0.008926418500028333
13			0.03992017			0.008926419315132092
14			0.03992017			0.008926418907580221
15			0.041916177			7.450580596923828E-9
16			0.041916177			7.450580596923828E-9
17			0.041916177			7.450580596923828E-9
18			0.041916177			7.450580596923828E-9
19			0.041916177			7.450580596923828E-9
20			0.041916177			7.450580596923828E-9
21			0.03992017			0.008926419315132092
22			0.03992017			0.008926417684924498
23			0.03992017			0.008926419315132092
24			0.03992017			0.008926419315132092
25			0.041916177			7.450580596923828E-9
26			0.041916177			7.450580596923828E-9
27			0.041916177			7.450580596923828E-9
28			0.03992017			0.008926418500028333
29			0.041916177			7.450580596923828E-9
30			0.041916177			7.450580596923828E-9
31			0.041916177			7.450580596923828E-9
32			0.041916177			7.450580596923828E-9
33			0.041916177			7.450580596923828E-9
34			0.041916177			7.450580596923828E-9
35			0.03792416			0.012304220138673412
36			0.041916177			7.450580596923828E-9
37			0.041916177			7.450580596923828E-9
38			0.03992017			0.008926419315132092
39			0.041916177			7.450580596923828E-9
40			0.03992017			0.008926419315132092

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.0020958085			0.009135417068482615
1			0.001996008			0.008926416054716606
2			0.003992016			0.012304220730011778
3			0.00998004			0.01785283944536789
4			0.007984032			0.01645950677319259
5			0.015968064			0.020355367588530474
6			0.029940123			0.018935795272577015
7			0.0407756			0.018351398038756496
8			0.04476762			0.012752029153387164
9			0.04562305			0.020283343349535927
10			0.053321928			0.02351357610305787
11			0.070430554			0.029906152199891196
12			0.09324208			0.02095371991093665
13			0.09694895			0.02167844964802221
14			0.1017964			0.0
15			0.09694895			0.021678448305498563
16			0.1017964			0.0
17			0.1017964			0.0
18			0.09694895			0.021678447634236705
19			0.09694895			0.021678451661807534
20			0.1017964			0.0
21			0.0921015			0.029881673717928013
22			0.1017964			0.0
23			0.09694895			0.021678447634236705
24			0.1017964			0.0
25			0.1017964			0.0
26			0.1017964			0.0
27			0.09694895			0.02167844696297483
28			0.09694895			0.02167844964802221
29			0.1017964			0.0
30			0.09694895			0.021678448305498563
31			0.0921015			0.029881672743958778
32			0.1017964			0.0
33			0.1017964			0.0
34			0.1017964			0.0
35			0.09694895			0.021678447634236705
36			0.1017964			0.0
37			0.1017964			0.0
38			0.09694895			0.021678448976760398

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			9.9800396E-5			4.350198519964047E-4
1			9.5048E-5			4.250674474381242E-4
2			9.5048E-5			4.250674474381242E-4
3			3.80192E-4			7.837859848512723E-4
4			7.60384E-4			9.693032464934584E-4
5			9.5048005E-4			9.968717303660251E-4
6			0.004657353			0.012807870354987984
7			0.00190096			4.250674474381242E-4
8			0.001996008			0.0
9			0.00190096			4.2506756445010656E-4
10			0.001996008			0.0
11			0.001996008			0.0
12			0.00190096			4.250674808701225E-4
13			0.001805912			5.859152467886575E-4
14			0.001996008			0.0
15			0.001996008			0.0
16			0.001996008			0.0
17			0.00190096			4.250674975861206E-4
18			0.001996008			0.0
19			0.001996008			0.0
20			0.001996008			0.0
21			0.001996008			0.0
22			0.001996008			0.0
23			0.001996008			0.0
24			0.001996008			0.0
25			0.001996008			0.0
26			0.001996008			0.0
27			0.001996008			0.0
28			0.001996008			0.0
29			0.001996008			0.0
30			0.001996008			0.0
31			0.001996008			0.0
32			0.001996008			0.0
33			0.001996008			0.0
34			0.001996008			0.0
35			0.001996008			0.0
36			0.001996008			0.0
37			0.001996008			0.0
38			0.001996008			0.0
39			0.001996008			0.0
40			0.001996008			0.0
41			0.001996008			0.0
42			0.001996008			0.0
43			0.001996008			0.0
44			0.001996008			0.0
45			0.001996008			0.0
46			0.001996008			0.0
47			0.001996008			0.0
48			0.001996008			0.0
49			0.001996008			0.0
50			0.001996008			0.0
51			0.001996008			0.0
52			0.001996008			0.0
53			0.001996008			0.0
54			0.001996008			0.0
55			0.001996008			0.0
56			0.001996008			0.0
57			0.001996008			0.0
58			0.001996008			0.0
59			0.001996008			0.0
60			0.001996008			0.0
61			0.001996008			0.0
62			0.001996008			0.0
63			0.001996008			0.0
64			0.001996008			0.0
65			0.001996008			0.0
66			0.001996008			0.0
67			0.001996008			0.0
68			0.001996008			0.0
69			0.001996008			0.0
70			0.001996008			0.0
71			0.001996008			0.0
72			0.001996008			0.0
73			0.001996008			0.0
74			0.001996008			0.0
75			0.001996008			0.0
76			0.001996008			0.0
77			0.001996008			0.0
78			0.001996008			0.0
79			0.001996008			0.0
80			0.001996008			0.0
81			0.001996008			0.0
82			0.001996008			0.0
83			0.001996008			0.0
84			0.001996008			0.0
85			0.001996008			0.0
86			0.001996008			0.0
87			0.001996008			0.0
88			0.001996008			0.0
89			0.001996008			0.0
90			0.001996008			0.0
91			0.001996008			0.0
92			0.001996008			0.0
93			0.001996008			0.0
94			0.001996008			0.0
95			0.001996008			0.0
96			0.001996008			0.0
97			0.001996008			0.0
98			0.001996008			0.0
99			0.001996008			0.0
100			0.001996008			0.0
101			0.001996008			0.0
102			0.001996008			0.0
103			0.001996008			0.0
104			0.001996008			0.0
105			0.001996008			0.0
106			0.001996008			0.0
107			0.001996008			0.0
108			0.001996008			0.0
109			0.001996008			0.0
110			0.001996008			0.0
111			0.001996008			0.0
112			0.001996008			0.0
113			0.001996008			0.0
114			0.001996008			0.0

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.0061876248			0.026516872506124913
1			0.005892976			0.0259113479546811
2			0.006083072			0.025874704343723742
3			0.00617812			0.025855853726609628
4			0.011500808			0.03090302429985657
5			0.030510409			0.05084046478493026
6			0.022906568			0.03645558467505907
7			0.025758006			0.02964980216523182
8			0.04172608			0.021698855129649468
9			0.04172608			0.021698855129649468
10			0.03592815			0.014667605237323154
11			0.03592815			0.014667605237323154
12			0.041916177			7.450580596923828E-9
13			0.041916177			7.450580596923828E-9
14			0.03792416			0.012304221321350117
15			0.03992017			0.008926418500028333
16			0.03992017			0.008926418500028333
17			0.03992017			0.008926418907580221
18			0.041916177			7.450580596923828E-9
19			0.041916177			7.450580596923828E-9
20			0.041916177			7.450580596923828E-9
21			0.03992017			0.008926418092476424
22			0.041916177			7.450580596923828E-9
23			0.041916177			7.450580596923828E-9
24			0.03992017			0.008926418092476424
25			0.041916177			7.450580596923828E-9
26			0.041916177			7.450580596923828E-9
27			0.03992017			0.008926417684924498
28			0.041916177			7.450580596923828E-9
29			0.03992017			0.008926419315132092
30			0.041916177			7.450580596923828E-9
31			0.03992017			0.008926419315132092
32			0.03992017			0.008926418500028333
33			0.03792416			0.012304220730011778
34			0.03992017			0.008926419315132092
35			0.03592815			0.014667604741266872
36			0.041916177			7.450580596923828E-9
37			0.041916177			7.450580596923828E-9
38			0.03592815			0.014667604245210571
39			0.041916177			7.450580596923828E-9
40			0.03992017			0.008926418907580221

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.0021956088			0.006586826015379522
1			0.00522764			0.009351486235546031
2			0.01568292			0.009918750234866523
3			0.018819503			0.007683030658211642
4			0.017773977			0.00862164496307405
5			0.02091056			0.004675743701313186
6			0.019865032			0.006445067630888295
7			0.019865032			0.006445068477577293
8			0.018819503			0.007683030894965789
9			0.02091056			0.004675743506799804
10			0.018819503			0.007683030894965789
11			0.018819503			0.007683030658211642
12			0.02091056			0.004675743701313186
13			0.021956088			0.0
14			0.02091056			0.00467574389582656
15			0.02091056			0.00467574389582656
16			0.02091056			0.004675743701313186
17			0.024807528			0.012752029153387164
18			0.02841935			0.022723825979725318
19			0.030510405			0.020953723383330597
20			0.039064728			0.02705113160254209
21			0.05902481			0.029079095717597127
22			0.069385044			0.026002187655902776
23			0.081836335			7.450580596923828E-9
24			0.081836335			7.450580596923828E-9
25			0.081836335			7.450580596923828E-9
26			0.07793937			0.017427770835556595
27			0.0740424			0.02402252470778972
28			0.081836335			7.450580596923828E-9
29			0.07793937			0.017427763320696173
30			0.081836335			7.450580596923828E-9
31			0.081836335			7.450580596923828E-9

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			1.9960079E-4			5.988023703301008E-4
1			0.0054177362			0.017704972082989316
2			0.019865032			0.03779374578943776
3			0.036688525			0.04258956821026784
4			0.043341886			0.04690019357679834
5			0.058549564			0.04639667103062819
6			0.056458514			0.048448193142729565
7			0.0756582			0.04399808523041212
8			0.078509636			0.045362894012721984
9			0.09390741			0.03986059515284448
10			0.105408214			0.03574082353730562
11			0.11595854			0.02665075282133451
12			0.11690903			0.02648412966860737
13			0.11690903			0.02648413076752322
14			0.10531317			0.043201804759580346
15			0.10436269			0.04260589318611832
16			0.09856476			0.04781093624462437
17			0.11016063			0.03574082679451419
18			0.10436269			0.04260589318611832
19			0.11595856			0.02592912223930491
20			0.11595856			0.02592912336174282
21			0.11595856			0.025929124484180686
22			0.09276683			0.05185824672348564
23			0.11016063			0.03574082679451419
24			0.12175649			0.0
25			0.09856476			0.04781094111444391
26			0.11016063			0.03574083330893043
27			0.11595856			0.02592912223930491
28			0.10436269			0.04260589318611832
29			0.10436269			0.04260589318611832
30			0.11016063			0.035740830051722454

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.012275449			0.03703805381605943
1			0.009884993			0.03226988041308692
2			0.027373822			0.05266242947527303
3			0.05066058			0.05960229304442596
4			0.06396731			0.06276508456727058
5			0.08886989			0.066092884264342
6			0.11006559			0.059789192938279154
7			0.11377246			0.06655450358176766
8			0.09827963			0.07661706174811166
9			0.13373253			0.06723515600264596
10			0.14333238			0.06036812021219436
11			0.14523335			0.061533136208840974
12			0.1451383			0.07301690741477508
13			0.17194182			0.05886825790900251
14			0.17954566			0.05962457881997159
15			0.16224691			0.07929465779366447
16			0.1631974			0.07916238000938361
17			0.13439786			0.09503363948578918
18			0.17279725			0.07054419226208261
19			0.11519818			0.09976455811129484
20			0.1631974			0.07916238000938361
21			0.15359756			0.08586365333758691
22			0.19199693			0.04293183344787332
23			0.1631974			0.07916237412702756
24			0.15359756			0.08586365333758691
25			0.17279725			0.07054419226208261
26			0.1631974			0.07916238000938361
27			0.15359756			0.08586365333758691
28			0.1823971			0.05917744183764694

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.016267465			0.05008856893590715
1			0.031936128			0.05643883679542496
2			0.040680543			0.05863960577795373
3			0.062066346			0.05841733880183245
4			0.06691379			0.057278384580028666
5			0.08896491			0.051420878500079224
6			0.089915395			0.05183210753684568
7			0.09856476			0.04781093624462437
8			0.09856476			0.0478109386795342
9			0.11016063			0.03574083330893043
10			0.10436269			0.04260589318611832
11			0.11016063			0.035740830051722454
12			0.09856476			0.0478109386795342
13			0.10436269			0.04260589318611832
14			0.11016063			0.03574083330893043
15			0.11016063			0.03574083330893043
16			0.11595856			0.02592912111686695
17			0.10436269			0.04260589318611832
18			0.10436269			0.04260589318611832
19			0.11595856			0.025929124484180686
20			0.11595856			0.02592912336174282
21			0.11595856			0.025929124484180686
22			0.11016063			0.03574083330893043
23			0.09276683			0.051858251213237
24			0.086968906			0.055003978994421776
25			0.086968906			0.05500397687793264
26			0.10436269			0.04260589318611832
27			0.09856476			0.04781093624462437
28			0.11595856			0.02592912336174282
29			0.11595856			0.02592912223930491
30			0.09856476			0.04781093624462437
31			0.09856476			0.04781093624462437
32			0.10436269			0.04260589318611832
33			0.11016063			0.03574083330893043
34			0.10436269			0.04260589318611832
35			0.09276683			0.0518582422337339
36			0.09856476			0.047810943549353495
37			0.10436269			0.04260589318611832
38			0.10436269			0.04260589318611832

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.0123752495			0.038588569482608054
1			0.015587872			0.0474010321997986
2			0.04457751			0.0711114021803168
3			0.061971296			0.07821867512395692
4			0.078414604			0.08139849330205641
5			0.12432279			0.06918253517428716
6			0.13183157			0.06408717200817694
7			0.13953047			0.057120145223766905
8			0.1164338			0.07375933227452167
9			0.11738428			0.07446147417065796
10			0.14238189			0.05863267479841618
11			0.15578368			0.05142421548345347
12			0.15378769			0.06305158007270353
13			0.12974052			0.08205509974414164
14			0.16433801			0.05331828337081634
15			0.17298739			0.0386811476485599
16			0.12974052			0.08205509974414164
17			0.15568864			0.06355961354982374
18			0.15568864			0.06355961354982374
19			0.11244178			0.08820658423159004
20			0.16433801			0.05331827900400934
21			0.17298739			0.0386811476485599
22			0.17298739			0.0386811476485599
23			0.12974052			0.08205510258163304
24			0.14703926			0.07132451273387858
25			0.15568864			0.06355961721300896
26			0.15568864			0.06355961721300896
27			0.14703926			0.07132451599826313
28			0.14703926			0.07132451273387858
29			0.12974052			0.08205509690665015
30			0.16433801			0.05331828337081634
31			0.15568864			0.06355961354982374
32			0.15568864			0.06355961721300896
33			0.1383899			0.07736229830673369
34			0.15568864			0.06355960988663831
35			0.14703926			0.07132451273387858
36			0.1383899			0.07736229830673369
37			0.16433801			0.05331827900400934
38			0.14703926			0.07132451599826313
39			0.12974052			0.08205510258163304
40			0.15568864			0.06355962087619398
41			0.17298739			0.0386811476485599
42			0.17298739			0.0386811476485599
43			0.18163675			2.9802322387695312E-8

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.011177644			0.03368111639867449
1			0.025092673			0.051912916549710246
2			0.04828438			0.06178148776461107
3			0.10626365			0.048302156515167484
4			0.09067579			0.06570408347538606
5			0.11092102			0.06092480602157704
6			0.13097614			0.05894616559942606
7			0.14333238			0.06252929999086228
8			0.1825872			0.02718439777977431
9			0.19104649			0.04872542787138808
10			0.18420301			0.0757034491058671
11			0.2206064			0.004250675029352399
12			0.20045623			0.06503660710027213
13			0.20045623			0.06503658920030117
14			0.21100655			0.04718249020445399
15			0.20045623			0.06503659636029015
16			0.18990591			0.07752877654835472
17			0.18990591			0.07752876453574871
18			0.22155687			1.4901161193847656E-8
19			0.21100655			0.04718249513913697
20			0.20045623			0.06503659994028434
21			0.21100655			0.047182487737112304
22			0.20045623			0.06503659636029015
23			0.21100655			0.04718249760647827
24			0.20045623			0.06503661068026573
25			0.21100655			0.04718249513913697
26			0.20045623			0.06503659994028434
27			0.20045623			0.06503658920030117
28			0.22155687			1.4901161193847656E-8
29			0.20045623			0.06503659636029015
30			0.20045623			0.06503660710027213
31			0.21100655			0.04718250007381943
32			0.20045623			0.06503658920030117
33			0.20045623			0.06503659994028434
34			0.22155687			1.4901161193847656E-8
35			0.17935558			0.08700023087211921
36			0.22155687			1.4901161193847656E-8

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.016467066			0.035040456096659185
1			0.023476856			0.043078663978103636
2			0.022431329			0.043368352194810965
3			0.032506414			0.03644790546406934
4			0.048189335			0.0381127073890449
5			0.056743655			0.042241115519250826
6			0.06843456			0.03355342487917275
7			0.07014543			0.051761813728850505
8			0.06529798			0.05038691514427403
9			0.07290182			0.055100621877571046
10			0.10331719			0.062198595750613005
11			0.12821975			0.048349278425186965
12			0.13877007			0.03537266566366175
13			0.14551847			0.01700270268498663
14			0.114722945			0.05564879534307887
15			0.14171655			1.4901161193847656E-8
16			0.14171655			1.4901161193847656E-8
17			0.14171655			1.4901161193847656E-8
18			0.13496816			0.030179802810249675
19			0.14171655			1.4901161193847656E-8
20			0.14171655			1.4901161193847656E-8
21			0.14171655			1.4901161193847656E-8
22			0.14171655			1.4901161193847656E-8
23			0.12821975			0.04159997872127249
24			0.14171655			1.4901161193847656E-8
25			0.14171655			1.4901161193847656E-8
26			0.12821975			0.0415999801204958
27			0.13496816			0.03017980184590173
28			0.14171655			1.4901161193847656E-8
29			0.14171655			1.4901161193847656E-8
30			0.14171655			1.4901161193847656E-8
31			0.14171655			1.4901161193847656E-8
32			0.14171655			1.4901161193847656E-8
33			0.12821975			0.0415999801204958
34			0.13496816			0.030179803774597596
35			0.13496816			0.030179804738945482
36			0.14171655			1.4901161193847656E-8
37			0.12821975			0.0415999801204958
38			0.14171655			1.4901161193847656E-8
39			0.13496816			0.03017979991720574
40			0.13496816			0.030179802810249675
41			0.13496816			0.0301797989528577
42			0.14171655			1.4901161193847656E-8
43			0.14171655			1.4901161193847656E-8
44			0.14171655			1.4901161193847656E-8
45			0.14171655			1.4901161193847656E-8
46			0.14171655			1.4901161193847656E-8

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.046706583			0.06017360297633957
1			0.08411747			0.05965577311522529
2			0.095618285			0.06051654209680123
3			0.11082597			0.06558862995303423
4			0.15597376			0.015266966535880565
5			0.1473244			0.03689528339552286
6			0.15112631			0.036113237542909425
7			0.14627887			0.04745911704602617
8			0.14627887			0.04745911704602617
9			0.16167665			0.0
10			0.16167665			0.0
11			0.15397775			0.03443046938633973
12			0.16167665			0.0
13			0.16167665			0.0
14			0.16167665			0.0
15			0.16167665			0.0
16			0.15397775			0.034430471076925435
17			0.14627887			0.04745911214010566
18			0.16167665			0.0
19			0.16167665			0.0
20			0.16167665			0.0
21			0.16167665			0.0
22			0.13857998			0.056575050706889146
23			0.16167665			0.0
24			0.15397775			0.03443046600516806
25			0.16167665			0.0
26			0.14627887			0.04745912440490599
27			0.15397775			0.03443046938633973
28			0.15397775			0.03443046600516806
29			0.16167665			0.0
30			0.16167665			0.0
31			0.16167665			0.0
32			0.15397775			0.034430472767511065
33			0.16167665			0.0
34			0.16167665			0.0
35			0.16167665			0.0
36			0.16167665			0.0
37			0.15397775			0.034430464314582104
38			0.16167665			0.0
39			0.16167665			0.0
40			0.16167665			0.0
41			0.15397775			0.03443046938633973
42			0.16167665			0.0
43			0.16167665			0.0
44			0.16167665			0.0
45			0.15397775			0.034430472767511065
46			0.15397775			0.034430464314582104
47			0.15397775			0.03443046769575394
48			0.15397775			0.03443046600516806

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.0			0.0
1			0.0			0.0
2			0.007698888			0.03443046600516806
3			0.0			0.0
4			0.0			0.0
5			0.0			0.0
6			0.0			0.0
7			0.0			0.0
8			0.0			0.0
9			0.0			0.0
10			0.0			0.0
11			0.0			0.0
12			0.0			0.0
13			0.0			0.0
14			0.0			0.0
15			0.007698888			0.03443046769575394
16			0.0			0.0
17			0.0			0.0
18			0.0			0.0
19			0.0			0.0
20			0.0			0.0
21			0.0			0.0
22			0.0			0.0
23			0.0			0.0
24			0.0			0.0
25			0.0			0.0
26			0.0			0.0
27			0.0			0.0
28			0.0			0.0
29			0.0			0.0
30			0.0			0.0
31			0.0			0.0
32			0.0			0.0
33			0.0			0.0
34			0.0			0.0
35			0.0			0.0
36			0.0			0.0
37			0.0			0.0
38			0.0			0.0
39			0.0			0.0
40			0.0			0.0
41			0.0			0.0
42			0.0			0.0
43			0.003896968			0.017427777515429805
44			0.0			0.0
45			0.0			0.0
46			0.0			0.0
47			0.0			0.0
48			0.0			0.0
49			0.0			0.0
50			0.0			0.0
51			0.0			0.0
52			0.0			0.0
53			0.0			0.0
54			0.0			0.0
55			0.0			0.0
56			0.0			0.0
57			0.0			0.0
58			0.003896968			0.017427771670540885
59			0.0			0.0
60			0.0			0.0
61			0.0			0.0
62			0.0			0.0
63			0.0			0.0
64			0.0			0.0
65			0.0			0.0
66			0.0			0.0
67			0.0			0.0
68			0.0			0.0
69			0.0			0.0
70			0.0			0.0
71			0.0			0.0
72			0.0			0.0
73			0.0			0.0
74			0.0			0.0
75			0.0			0.0
76			0.0			0.0
77			0.0			0.0
78			0.003896968			0.017427775845461742
79			0.0			0.0
80			0.0			0.0
81			0.0			0.0
82			0.0			0.0
83			0.0			0.0
84			0.0			0.0
85			0.0			0.0
86			0.0			0.0
87			0.0			0.0
88			0.0			0.0
89			0.0			0.0
90			0.0			0.0
91			0.0			0.0
92			0.0			0.0
93			0.0			0.0
94			0.0			0.0
95			0.0			0.0
96			0.0			0.0
97			0.0			0.0
98			0.0			0.0
99			0.0			0.0
100			0.0			0.0
101			0.0			0.0
102			0.0			0.0
103			0.0			0.0
104			0.0			0.0
105			0.0			0.0
106			0.0			0.0
107			0.0			0.0
108			0.0			0.0
109			0.0			0.0
110			0.0			0.0
111			0.0			0.0
112			0.0			0.0
113			0.0			0.0
114			0.0			0.0
115			0.0			0.0
116			0.0			0.0
117			0.0			0.0
118			0.0			0.0
119			0.0			0.0
120			0.0			0.0
121			0.003896968			0.017427773340509347
122			0.0			0.0
123			0.0			0.0
124			0.0			0.0
125			0.0			0.0
126			0.0			0.0
127			0.0			0.0
128			0.0			0.0
129			0.0			0.0
130			0.0			0.0
131			0.0			0.0
132			0.0			0.0
133			0.0			0.0
134			0.0			0.0
135			0.0			0.0
136			0.0			0.0
137			0.0			0.0
138			0.0			0.0
139			0.0			0.0
140			0.0			0.0
141			0.0			0.0
142			0.0			0.0
143			0.0			0.0
144			0.0			0.0
145			0.0			0.0
146			0.0			0.0
147			0.0			0.0
148			0.0			0.0
149			0.0			0.0
150			0.0			0.0
151			0.0			0.0
152			0.0			0.0
153			0.0			0.0
154			0.0			0.0
155			0.0			0.0
156			0.0			0.0
157			0.003896968			0.01742777417549352
158			0.0			0.0
159			0.0			0.0
160			0.0			0.0
161			0.0			0.0
162			0.0			0.0
163			0.0			0.0
164			0.0			0.0
165			0.0			0.0
166			0.0			0.0
167			0.0			0.0
168			0.0			0.0
169			0.0			0.0
170			0.0			0.0
171			0.0			0.0
172			0.0			0.0
173			0.0			0.0
174			0.0			0.0
175			0.0			0.0
176			0.0			0.0
177			0.0			0.0
178			0.0			0.0

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.007984034			0.02610118120203848
1			0.00769889			0.02550406515364384
2			0.013401769			0.03515490721416426
3			0.02471248			0.0470751596661763
4			0.030510398			0.05100810976667776
5			0.053321917			0.05926606583186181
6			0.07613345			0.058158191435194254
7			0.12175649			0.0
8			0.12175649			0.0
9			0.11595856			0.02592912223930491
10			0.12175649			0.0
11			0.11016063			0.03574083330893043
12			0.11595856			0.02592912223930491
13			0.11595856			0.02592912223930491
14			0.12175649			0.0
15			0.12175649			0.0
16			0.12175649			0.0
17			0.12175649			0.0
18			0.12175649			0.0
19			0.12175649			0.0
20			0.12175649			0.0
21			0.12175649			0.0
22			0.12175649			0.0
23			0.11595856			0.025929124484180686

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.008682636			0.035110879802053796
1			0.006748409			0.025735028920220972
2			0.020815512			0.04718421484472652
3			0.02946488			0.05102581726698947
4			0.059880234			0.05914704828075708
5			0.092006445			0.05262552612997622
6			0.11785951			0.027688186972076485
7			0.11785951			0.027688185920948398
8			0.12365744			0.008501349630775248
9			0.12365744			0.008501349630775248
10			0.11206158			0.037333179061569924
11			0.11206158			0.037333179061569924
12			0.11206158			0.037333179061569924
13			0.12365744			0.008501349630775248
14			0.10626365			0.044200284694708436
15			0.11206158			0.0373331868572702
16			0.11206158			0.037333183738990285
17			0.11785951			0.027688185920948398
18			0.10436269			0.04260589318611832
19			0.11595856			0.02592912223930491

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.0018962076			4.3501983566283405E-4
1			0.00190096			4.2506756445010656E-4
2			0.001996008			0.0
3			0.001996008			0.0
4			0.001805912			5.859152225345439E-4
5			0.001996008			0.0
6			0.0076988884			0.02550405716562923
7			0.013211673			0.03522140373066666
8			0.00769889			0.02550406515364384
9			0.007603842			0.025528836505822758
