Ms. Pacman Rolling Horizon Agent Test Run.
Chromosome Size: 5
Population Size: 50
Computational Budget: 40
Mutation Rate: 50

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
21			0.3881258			0.11322791800809182

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.0021157693			0.0029174485713619612
1			0.010449686			0.058152292122545385
2			0.0026222076			0.0039425966629387426
3			0.0026613453			0.003926246931113951
4			0.0035223686			0.005384774219974269
5			0.0053226887			0.007722077550820025
6			0.009706079			0.009850196536340361
7			0.016829085			0.008769748413980254
8			0.045438558			0.09392979884384957
9			0.029353058			0.05549307754785093
10			0.045008034			0.09408661887981624
11			0.021525577			0.003044176967730851
12			0.036319517			0.0779200518059953
13			0.052405022			0.107660328029303
14			0.029353058			0.055493085939190404
15			0.037611052			0.07748817231980748
16			0.03718054			0.07763477838838541
17			0.03675003			0.07777873731055102
18			0.021095065			0.004261849201701022
19			0.053266052			0.10732500303361953
20			0.02935306			0.055493071254345494
21			0.045008034			0.09408664857550854
22			0.037611052			0.07748815729618135

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.019960074			0.0863835506388697
1			0.041133426			0.13427268973868264
2			0.063011244			0.15408993376162725
3			0.15306643			0.21937417489355826
4			0.3057024			0.23657783997762105
5			0.4575162			0.14884322332657038
6			0.5076121			0.07258370030570321
7			0.50835574			0.1615795185747245
8			0.51074314			0.07223000163900542
9			0.5131305			0.0553486529630792
10			0.5029156			0.09011516830040758
11			0.52639806			0.13338266030839535
12			0.49270076			0.11388287199036758
13			0.4824859			0.132699645002292
14			0.520958			5.9604644775390625E-8
15			0.520958			5.9604644775390625E-8
16			0.52639806			0.1333825206615987
17			0.51074314			0.07223004354399531
18			0.51074314			0.07223004032053543

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.012614753			0.06442432410312501
1			0.013972041			0.06688565522497773
2			0.012719639			0.06657304922534966
3			0.013228424			0.06678049781872854
4			0.02422608			0.09302505202817346
5			0.036358673			0.11224739022847856
6			0.07299128			0.15048376518468962
7			0.14441708			0.19821594327647196
8			0.2637471			0.22157189189229212
9			0.40428936			0.166078320052976
10			0.47321025			0.05534865085977012
11			0.4559507			0.10078358906241965
12			0.48103774			1.7881397222178044E-7
13			0.47160563			0.0666951074910976
14			0.43548188			0.13855764896184386
15			0.46217355			0.09337321202833677
16			0.47160563			0.06669511447303797
17			0.47160563			0.0666951214549776
18			0.47321028			0.0553486529630792
19			0.47321028			0.05534865085977012

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.011457074			0.06708468260479312
1			0.0018003214			5.935481164727352E-4
2			0.0019568712			2.7674334510674193E-4
3			0.0019568712			2.7674331943158907E-4
4			0.0019960087			6.984920789913299E-10
5			0.0023873828			0.0027674328913490564
6			0.0023482458			0.0027867386699276667
7			0.0023482458			0.0027867386699276667
8			0.0023873833			0.002767433712953954
9			0.0023482458			0.0027867386699276667
10			0.0023873833			0.002767433712953954
11			0.0023873833			0.002767433712953954
12			0.0023482458			0.0027867386699276667
13			0.0023873833			0.002767433712953954
14			0.002269971			0.00282332329814361
15			0.0019568712			2.7674343496975816E-4
16			0.0019960087			6.984920789913299E-10
17			0.0019568712			2.7674342213218617E-4
18			0.0019960087			6.984920789913299E-10
19			0.0019960087			6.984920789913299E-10
20			0.0019960087			6.984920789913299E-10
21			0.0019960087			6.984920789913299E-10
22			0.0019568712			2.767432937564338E-4
23			0.0019177337			3.874405346003184E-4
24			0.0019960087			6.984920789913299E-10
25			0.0019960087			6.984920789913299E-10
26			0.0019960087			6.984920789913299E-10
27			0.0019960087			6.984920789913299E-10

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.019361263			0.08646219908687576
1			0.0019177337			3.8744082803062455E-4
2			0.0023873835			0.002767433055670055
3			0.0030918568			0.004731906122848348
4			0.0038746053			0.005973808914609192
5			0.020351449			0.07924519555491102
6			0.0054401015			0.007655140589372066
7			0.014793927			0.058096616535505435
8			0.021486431			0.06574966349057833
9			0.038002424			0.08375771009305322
10			0.02070369			0.005014784289270747
11			0.028492035			0.055770815576608825
12			0.028531173			0.05575148927886868
13			0.035967283			0.07802369583062671
14			0.037571914			0.08389539773650499
15			0.02767015			0.056015307686251466
16			0.021095065			0.004261847921278188
17			0.02978357			0.055348661376314695
18			0.036358654			0.07790232754131271
19			0.045438547			0.09392979388630356
20			0.04379478			0.09450835234387014
21			0.03675003			0.07777875527154844

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.003832336			0.011506709766537955
1			0.0017611838			6.430931604158205E-4
2			0.0018785963			4.6964895771544176E-4
3			0.0023091084			0.0028053602121375456
4			0.0022308335			0.0028406330554477167
5			0.0025830707			0.0039584926686760885
6			0.0027396197			0.0038921561320526244
7			0.0031701312			0.004696489795015332
8			0.012132594			0.0553980355591799
9			0.0051270016			0.007258907830675337
10			0.0066142236			0.008518838667719696
11			0.00939298			0.00968443453960828
12			0.016046336			0.0091593228762477
13			0.02117334			0.0038744052873171003
14			0.021095065			0.004261847707874346
15			0.020664554			0.005166139068519055
16			0.021095065			0.004261847707874346
17			0.03675003			0.07777875227804916
18			0.029353058			0.05549308384135566
19			0.021525577			0.0030441772664962213
20			0.021095065			0.0042618474944704915
21			0.028492035			0.05577082392615953
22			0.021525577			0.0030441777146442204
23			0.02978357			0.05534867609947374

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.0025548907			0.004012720198674805
1			0.002974444			0.004782137455306287
2			0.0045399405			0.011930813772855146
3			0.0050487285			0.012127422383663603
4			0.006966461			0.013070018514721796
5			0.007240423			0.013269258157867983
6			0.01710305			0.05874925878620281
7			0.019059917			0.01991429085215221
8			0.02371727			0.01969471416582139
9			0.027748423			0.022555441398742097
10			0.037141405			0.027935946703513046
11			0.06571171			0.027856877387972805
12			0.08848963			0.05613184637712931
13			0.088059135			0.056721569873264856
14			0.07541775			0.022001631493552016
15			0.08484987			0.0592419965140539
16			0.080231644			0.011346478921274857
17			0.08183628			4.470349305544511E-8
18			0.07541775			0.022001631493552016
19			0.0958866			0.07863451984748283

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.0037924158			0.011516462377975002
1			0.0022308338			0.002840632735274454
2			0.0022308335			0.0028406330554477167
3			0.0023482458			0.0027867386699276667
4			0.0023091084			0.0028053608605352756
5			0.0023482458			0.0027867386699276667
6			0.002269971			0.00282332329814361
7			0.0022308335			0.0028406330554477167
8			0.0023091084			0.00280536231942962
9			0.0023091084			0.0028053616710322273
10			0.0027396197			0.0038921561320526244
11			0.002661345			0.003926245309599986
12			0.0023091084			0.0028053616710322273
13			0.0027004823			0.003909433360419602
14			0.0027004823			0.00390943312777854
15			0.003170132			0.004696487277510811
16			0.0035615058			0.005366251399084664
17			0.0055183764			0.007609181330723336
18			0.011388986			0.009962756561158031
19			0.01718132			0.008615387997622922
20			0.02117334			0.0038744055220614306
21			0.020351453			0.0055057315644967434
22			0.01917733			0.006971513978673569
23			0.020312319			0.005641491674401604

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.0037524956			0.00922181741651417
1			0.0034440942			0.008732466552453069
2			0.0031309952			0.008312449861446759
3			0.0030918578			0.008322379556882961
4			0.0019177337			3.8744079135184843E-4
5			0.0023873835			0.0027674332199910446
6			0.0023873833			0.002767433712953954
7			0.0027004825			0.003909432662496375
8			0.004226842			0.009433978872676477
9			0.0054009645			0.01412660327217373
10			0.0042268424			0.011656388486934056
11			0.004735629			0.011870958498700198
12			0.0065750866			0.012913208337769294
13			0.009040744			0.013591443555040885
14			0.012954481			0.013870339450956911
15			0.022699699			0.02340764389197621
16			0.03510626			0.02967193455838277
17			0.058706112			0.030273999893440585
18			0.080231644			0.011346478921274857
19			0.080231644			0.011346479562527306
20			0.080231644			0.011346480845032097
21			0.07702238			0.019255607114302794
22			0.08183628			4.470349305544511E-8
23			0.080231644			0.011346475073759394

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.004590819			0.016984844368138213
1			0.004853041			0.017006890742881454
2			0.003913742			0.005954806274325974
3			0.002974444			0.004782137835677899
4			0.0026613455			0.00392624669946914
5			0.002269971			0.00282332329814361
6			0.004226842			0.01165638723852714
7			0.005753201			0.012572061612896427
8			0.005753201			0.012572063927857065
9			0.008610232			0.013523096964287799
10			0.012837067			0.01699771400718784
11			0.026652576			0.021134207122242232
12			0.03757192			0.02752643572197587
13			0.053853083			0.03269157008830725
14			0.071151786			0.02512622799774049
15			0.07702238			0.019255609381473228
16			0.080231644			0.011346478921274857
17			0.07702238			0.019255607870026302
18			0.07862701			0.015885061750427327
19			0.080231644			0.011346480845032097
20			0.080231644			0.011346475715012062

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.0017964075			5.988022754015799E-4
1			0.0021525584			0.0028733341458482293
2			0.0018785963			4.6964895771544176E-4
3			0.0019177337			3.8744064463670926E-4
4			0.0019177337			3.8744068131549926E-4
5			0.0019177337			3.874406629761047E-4
6			0.0019177337			3.874405346003184E-4
7			0.0019960087			6.984920789913299E-10
8			0.0019568712			2.7674338361946674E-4
9			0.0019568712			2.7674339645704046E-4
10			0.0019960087			6.984920789913299E-10
11			0.0019568712			2.767433065940117E-4
12			0.0019960087			6.984920789913299E-10
13			0.0019568712			2.767432937564338E-4
14			0.0019960087			6.984920789913299E-10
15			0.0018785963			4.69648942586211E-4
16			0.0019960087			6.984920789913299E-10
17			0.0019568712			2.7674333226916577E-4
18			0.0019568712			2.7674334510674193E-4
19			0.0019960087			6.984920789913299E-10
20			0.0019568712			2.7674338361946674E-4
21			0.0019960087			6.984920789913299E-10
22			0.0019960087			6.984920789913299E-10
23			0.0023873833			0.0027674335486329938
24			0.0019568712			2.7674343496975816E-4
25			0.0019960087			6.984920789913299E-10
26			0.0019960087			6.984920789913299E-10
27			0.0019960087			6.984920789913299E-10

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.003193614			0.011262859276598692
1			0.0029744452			0.008351047570472055
2			0.0042659803			0.011645466676475438
3			0.007240423			0.0168949483740034
4			0.008101446			0.017062655176984968
5			0.01604633			0.024163030836545665
6			0.029940134			0.03011572039527624
7			0.0459082			0.028808536165794107
8			0.05854959			0.020468906270497144
9			0.053266026			0.02899365769848488
10			0.05714061			0.031228619764403564
11			0.058666967			0.03342316970785237
12			0.063833095			0.03206426762147705
13			0.06899922			0.029761527804488024
14			0.060976066			0.035664768222457205
15			0.07381312			0.02433548321652007
16			0.060976066			0.03566476985453453
17			0.06739459			0.031197652148125487
18			0.07381312			0.024335478432750943

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.0017165671			0.00304048931375783
1			0.0024265202			0.004017642347520722
2			0.0015654966			8.20953171264968E-4
3			0.0018003214			5.935481404149465E-4
4			0.0019177337			3.8744082803062455E-4
5			0.0019960087			6.984920789913299E-10
6			0.0018785963			4.6964895771544176E-4
7			0.0018785963			4.6964895771544176E-4
8			0.0018394588			5.36625194990821E-4
9			0.0019568712			2.7674338361946674E-4
10			0.0017611838			6.430931604158205E-4
11			0.0019960087			6.984920789913299E-10
12			0.0019568712			2.7674334510674193E-4
13			0.0019568712			2.7674342213218617E-4
14			0.0019568712			2.7674338361946674E-4
15			0.0019960087			6.984920789913299E-10
16			0.0019177337			3.874405346003184E-4
17			0.0019960087			6.984920789913299E-10
18			0.0019568712			2.7674339645704046E-4
19			0.0019960087			6.984920789913299E-10
20			0.0019960087			6.984920789913299E-10
21			0.0019960087			6.984920789913299E-10
22			0.0019960087			6.984920789913299E-10
23			0.0019960087			6.984920789913299E-10
24			0.0019960087			6.984920789913299E-10
25			0.0019960087			6.984920789913299E-10
26			0.0019960087			6.984920789913299E-10
27			0.0019960087			6.984920789913299E-10

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.002634732			0.008510016349797376
1			0.0015263591			8.466717412165569E-4
2			0.0018394588			5.366253274003043E-4
3			0.0018785963			4.6964895771544176E-4
4			0.0019177337			3.874406629761047E-4
5			0.0019568712			2.7674342213218617E-4
6			0.0019568712			2.7674334510674193E-4
7			0.0019568712			2.7674340929461364E-4
8			0.0019568712			2.767433065940117E-4
9			0.0019960087			6.984920789913299E-10
10			0.0019568712			2.7674334510674193E-4
11			0.0019568712			2.7674342213218617E-4
12			0.0019960087			6.984920789913299E-10
13			0.0019960087			6.984920789913299E-10
14			0.0019960087			6.984920789913299E-10
15			0.0019568712			2.7674343496975816E-4
16			0.0019177337			3.8744075467306885E-4
17			0.0019960087			6.984920789913299E-10
18			0.0019568712			2.7674338361946674E-4
19			0.0019568712			2.7674335794431745E-4
20			0.0019960087			6.984920789913299E-10
21			0.0019568712			2.7674331943158907E-4
22			0.0019177337			3.8744064463670926E-4
23			0.0019960087			6.984920789913299E-10
24			0.0019568712			2.767433065940117E-4
25			0.0019960087			6.984920789913299E-10
26			0.0019960087			6.984920789913299E-10

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.0026746513			0.011351723154548065
1			0.0032484073			0.011137593857145488
2			0.001604634			7.924720118735618E-4
3			0.0019177337			3.8744075467306885E-4
4			0.0017611838			6.430931825134812E-4
5			0.0017611838			6.43093138318159E-4
6			0.0018003214			5.935481404149465E-4
7			0.0018003214			5.935481643571568E-4
8			0.0018394588			5.366251685089205E-4
9			0.0019568712			2.767432937564338E-4
10			0.0019177337			3.8744064463670926E-4
11			0.0019177337			3.8744064463670926E-4
12			0.0019568712			2.7674331943158907E-4
13			0.0019960087			6.984920789913299E-10
14			0.0018394588			5.366251155451154E-4
15			0.0019568712			2.7674333226916577E-4
16			0.0019568712			2.7674343496975816E-4
17			0.0019177337			3.874405346003184E-4
18			0.0019960087			6.984920789913299E-10
19			0.0019960087			6.984920789913299E-10
20			0.0019960087			6.984920789913299E-10
21			0.0019960087			6.984920789913299E-10
22			0.0019960087			6.984920789913299E-10
23			0.0019960087			6.984920789913299E-10
24			0.0019568712			2.767432937564338E-4
25			0.0019960087			6.984920789913299E-10
26			0.0019960087			6.984920789913299E-10
27			0.0019960087			6.984920789913299E-10
28			0.0019960087			6.984920789913299E-10

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.0011576844			9.851468382584406E-4
1			0.001604634			7.924719042796875E-4
2			0.0017611838			6.430931825134812E-4
3			0.0019177337			3.8744057127911886E-4
4			0.0019177337			3.8744064463670926E-4
5			0.0018785963			4.6964895771544176E-4
6			0.0018003214			5.935481643571568E-4
7			0.0018785963			4.6964895771544176E-4
8			0.0019568712			2.7674340929461364E-4
9			0.0019568712			2.7674337078189236E-4
10			0.0019568712			2.7674339645704046E-4
11			0.0019568712			2.7674339645704046E-4
12			0.0019568712			2.7674339645704046E-4
13			0.0018785963			4.6964895771544176E-4
14			0.0019568712			2.767433065940117E-4
15			0.0019177337			3.874406629761047E-4
16			0.0018785963			4.69648942586211E-4
17			0.0019177337			3.8744064463670926E-4
18			0.0019568712			2.7674334510674193E-4
19			0.0019177337			3.8744057127911886E-4
20			0.0019177337			3.8744075467306885E-4
21			0.0019960087			6.984920789913299E-10
22			0.0019960087			6.984920789913299E-10
23			0.0019960087			6.984920789913299E-10
24			0.0019960087			6.984920789913299E-10
25			0.0019960087			6.984920789913299E-10
26			0.0019960087			6.984920789913299E-10
27			0.0019960087			6.984920789913299E-10
28			0.0019960087			6.984920789913299E-10
29			0.0019960087			6.984920789913299E-10
30			0.0019960087			6.984920789913299E-10
31			0.0019960087			6.984920789913299E-10

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.0013572852			9.310903355000405E-4
1			0.0017220464			6.868589544672622E-4
2			0.0017611838			6.430932267088004E-4
3			0.0018003214			5.935481164727352E-4
4			0.0019177337			3.874404612427072E-4
5			0.0019568712			2.7674334510674193E-4
6			0.0018785963			4.6964895771544176E-4
7			0.0019568712			2.7674338361946674E-4
8			0.0019568712			2.7674335794431745E-4
9			0.0019960087			6.984920789913299E-10
10			0.0019568712			2.7674339645704046E-4
11			0.0018785963			4.6964895771544176E-4
12			0.0019568712			2.7674334510674193E-4
13			0.0019568712			2.7674337078189236E-4
14			0.0019960087			6.984920789913299E-10
15			0.0019568712			2.7674338361946674E-4
16			0.0019960087			6.984920789913299E-10
17			0.0019177337			3.874406629761047E-4
18			0.0019177337			3.8744069965489296E-4
19			0.0019177337			3.874406629761047E-4
20			0.0019177337			3.8744068131549926E-4
21			0.0019568712			2.7674334510674193E-4
22			0.0019568712			2.7674335794431745E-4
23			0.0018785963			4.6964895771544176E-4

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.0013572852			9.310904270756061E-4
1			0.00332668			0.011121501111876195
2			0.004148568			0.012328593437186106
3			0.0025830695			0.005594051616261721
4			0.0025439332			0.00560498890220635
5			0.002778758			0.005534868083191689
6			0.0027396206			0.005547305036089102
7			0.0034832312			0.00777426973247736
8			0.0034440937			0.007786672244870065
9			0.002778758			0.005534868083191689
10			0.0035223686			0.007761651014530159
11			0.0034440937			0.007786672244870065
12			0.0043051178			0.009406828819852022
13			0.0034832312			0.007774271370306368
14			0.0034832312			0.007774269264526151
15			0.005009591			0.010776939046349944
16			0.0042268424			0.009433983114551344
17			0.0058706133			0.011887091257875597
18			0.008140582			0.014575944275039405
19			0.0113107115			0.016981217320779833
20			0.019920943			0.01993850485494254
21			0.029392196			0.018523206795756465
22			0.039567914			0.009392980751955445
23			0.041916154			1.4901161193847656E-8

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			5.9880246E-4			9.146857864187452E-4
1			9.392978E-4			9.96275845541422E-4
2			0.0014872217			8.698726281932552E-4
3			0.0017220464			6.868589337776362E-4
4			0.0018003214			5.935481404149465E-4
5			0.001682909			7.258909616108932E-4
6			0.0016437715			7.609181524953018E-4
7			0.0017220464			6.868590786050056E-4
8			0.0017220464			6.868590165361367E-4
9			0.0019177337			3.874404795821113E-4
10			0.001682909			7.258908441481616E-4
11			0.0019960087			6.984920789913299E-10
12			0.0018394588			5.36625274436515E-4
13			0.0018785963			4.6964895771544176E-4
14			0.0017611838			6.430931825134812E-4
15			0.0019177337			3.8744075467306885E-4
16			0.0019568712			2.7674343496975816E-4
17			0.0019568712			2.7674340929461364E-4
18			0.0019568712			2.7674334510674193E-4
19			0.0019177337			3.8744057127911886E-4
20			0.0019568712			2.7674334510674193E-4
21			0.0019960087			6.984920789913299E-10
22			0.0019960087			6.984920789913299E-10
23			0.0019568712			2.7674340929461364E-4
24			0.0019960087			6.984920789913299E-10
25			0.0019568712			2.7674334510674193E-4
26			0.0019960087			6.984920789913299E-10

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.0020758486			0.0029324336145729935
1			0.0018394588			5.36625274436515E-4
2			0.0038746058			0.013853641794038377
3			0.0038354686			0.013861711795250501
4			0.0036789188			0.013892839922121574
5			0.003874606			0.013853641268836566
6			0.0036397814			0.0139003443735277
7			0.004187705			0.014093153173522091
8			0.0042268424			0.014084255961065231
9			0.004618217			0.014292605207411792
10			0.0057532014			0.01772833757362584
11			0.0063794004			0.019287398342189073
12			0.009314706			0.023077270196743025
13			0.011897771			0.025235219749758037
14			0.00849282			0.01969153083870825
15			0.012680518			0.023293433623686473
16			0.014793941			0.02423152634650894
17			0.023560723			0.02979763738810083
18			0.03017495			0.031192784905943446
19			0.03522368			0.03160622155404824
20			0.026339479			0.03179644427078056
21			0.030057538			0.03204213275897772

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.05189622			0.0444173468765232
1			0.05534031			0.04319125107801753
2			0.08445856			0.05292390610556491
3			0.105788454			0.059226991220277914
4			0.12038667			0.05947508392014381
5			0.14265582			0.06978179403063943
6			0.15353599			0.07995749319398665
7			0.18414143			0.07164380568283614
8			0.21169414			0.043566434819860195
9			0.21286826			0.04300589879210551
10			0.21286826			0.043005897438624624
11			0.21286826			0.04300590014558635
12			0.21286826			0.04300589879210551
13			0.21721251			0.030718508147532343
14			0.21721251			0.03071851667445808
15			0.18680277			0.08057392547660573
16			0.19983551			0.0658838466349162

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.036087822			0.044291305132947247
1			0.05655355			0.05412675764925189
2			0.04962624			0.04989788274365552
3			0.07299127			0.03861157654485482
4			0.08195374			0.03651349632351574
5			0.098626316			0.0162309411160328
6			0.09181639			0.03027096476762075
7			0.09580841			0.023952092572891014
8			0.09980044			0.014113907161735115
9			0.0938124			0.02736788561540666
10			0.09580841			0.023952087712550175
11			0.09780443			0.01975947198539327
12			0.09780443			0.019759469039582506
13			0.09580841			0.02395208892763548
14			0.09980044			0.01411390664621821
15			0.10179645			4.470349305544511E-8
16			0.09780443			0.019759463147959663
17			0.09181639			0.030270958998957587
18			0.09181639			0.03027096092184543
19			0.09580841			0.02395208892763548
20			0.0938124			0.02736788561540666
21			0.09780443			0.019759466093771307
22			0.09980044			0.014113907161735115

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.101556875			0.07285033945995022
1			0.12950562			0.060511757680166166
2			0.123908974			0.0680881774652063
3			0.1439473			0.052853240605347816
4			0.14707829			0.04893589286476345
5			0.1565104			0.03269081514343517
6			0.1419513			0.057459101158118586
7			0.14148167			0.057037455567359965
8			0.14461266			0.06016568583636615
9			0.13561107			0.0711860958258954
10			0.15126601			0.06946983303782249
11			0.16347687			0.06525073916945577

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.07305391			0.05794750909883688
1			0.07733554			0.05899684455255927
2			0.083245285			0.05520231528853091
3			0.091072775			0.05925200972060977
4			0.08124928			0.05728706857082145
5			0.086415425			0.06128866952292383
6			0.07443937			0.06503253293983105
7			0.08911591			0.06327730596284428
8			0.085045606			0.06691965619794821
9			0.1053188			0.059848384575003376
10			0.10997615			0.06437812038956016
11			0.105945			0.06981479474473816

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.0057085836			0.022869789361609737
1			0.011193298			0.031931423338063813
2			0.028100671			0.049754926655930155
3			0.067120664			0.06325155506300313
4			0.090916194			0.0617382466178249
5			0.12320454			0.0460416937310332
6			0.11956476			0.05135792877243061
7			0.11952562			0.05144817246950305
8			0.12520054			0.045232033808970826
9			0.13893776			0.019648768359872015
10			0.13345852			0.03303275153736075
11			0.11948648			0.05153824685567204
12			0.1306015			0.03810038964850288
13			0.136159			0.027508272635612768

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			1.1976049E-4			4.740255283806093E-4
1			1.9568705E-4			5.935480685883097E-4
2			5.870613E-4			9.094712255834764E-4
3			5.4792385E-4			8.9075242402612E-4
4			9.392978E-4			9.96275845541422E-4
5			0.0010175726			9.978119185888735E-4
6			0.0012523968			9.650368312050527E-4
7			0.0012523968			9.650368606564768E-4
8			0.0012523968			9.650368606564768E-4
9			0.0015263591			8.466715398040512E-4
10			0.0016437715			7.609182271990212E-4
11			0.0017611838			6.430931604158205E-4
12			0.001604634			7.924720836028033E-4
13			0.0016437715			7.609181151434395E-4
14			0.0017611838			6.430932267088004E-4
15			0.0019568712			2.7674342213218617E-4
16			0.0019568712			2.7674343496975816E-4
17			0.0019568712			2.7674339645704046E-4
18			0.0019960087			6.984920789913299E-10
19			0.0019960087			6.984920789913299E-10
20			0.0019960087			6.984920789913299E-10
21			0.0019960087			6.984920789913299E-10
22			0.0019960087			6.984920789913299E-10
23			0.0019960087			6.984920789913299E-10
24			0.0019960087			6.984920789913299E-10
25			0.0019960087			6.984920789913299E-10
26			0.0019960087			6.984920789913299E-10
27			0.0019960087			6.984920789913299E-10
28			0.0019960087			6.984920789913299E-10
29			0.0019960087			6.984920789913299E-10
30			0.0019960087			6.984920789913299E-10
31			0.0019960087			6.984920789913299E-10
32			0.0019960087			6.984920789913299E-10
33			0.0019960087			6.984920789913299E-10
34			0.0019960087			6.984920789913299E-10
35			0.0019960087			6.984920789913299E-10
36			0.0019960087			6.984920789913299E-10

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			3.1936128E-4			7.317485297025158E-4
1			4.3051157E-4			8.20953171264968E-4
2			7.4361084E-4			9.650370668164204E-4
3			0.0011349847			9.885588735375752E-4
4			0.0012132595			9.745135654715259E-4
5			0.0013698093			9.26160132339103E-4
6			0.0012132595			9.745135654715259E-4
7			0.0014480841			8.9075242402612E-4
8			0.0011741221			9.823412554768667E-4
9			0.0015654966			8.20953171264968E-4
10			0.0013698093			9.261601016514185E-4
11			0.0014872217			8.698726935400828E-4
12			0.0015263591			8.466716740790603E-4
13			0.001682909			7.258909616108932E-4
14			0.0018785963			4.69648942586211E-4
15			0.0017220464			6.868588303294965E-4
16			0.0017220464			6.868588923983821E-4
17			0.0018394588			5.366251685089205E-4
18			0.0017220464			6.868588717087543E-4
19			0.0017220464			6.868589130880094E-4
20			0.0019177337			3.8744079135184843E-4
21			0.0019960087			6.984920789913299E-10
22			0.0018394588			5.366251685089205E-4
23			0.0019568712			2.7674340929461364E-4
24			0.0019960087			6.984920789913299E-10
25			0.0019960087			6.984920789913299E-10
26			0.0019960087			6.984920789913299E-10
27			0.0019960087			6.984920789913299E-10
28			0.0019960087			6.984920789913299E-10
29			0.0019960087			6.984920789913299E-10
30			0.0019960087			6.984920789913299E-10
31			0.0019960087			6.984920789913299E-10
32			0.0019960087			6.984920789913299E-10
33			0.0019960087			6.984920789913299E-10
34			0.0019960087			6.984920789913299E-10
35			0.0019960087			6.984920789913299E-10

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			6.387226E-4			9.310899997228896E-4
1			9.784352E-4			9.97812260397233E-4
2			0.0010175726			9.978119185888735E-4
3			9.392978E-4			9.96275845541422E-4
4			0.0012915343			9.53861426833036E-4
5			0.0014480841			8.907524559336491E-4
6			0.0015654966			8.20953171264968E-4
7			0.0014480841			8.907524559336491E-4
8			0.0018003214			5.935481643571568E-4
9			0.0018003214			5.935481404149465E-4
10			0.0018394588			5.366252214727204E-4
11			0.0019177337			3.874405529397191E-4
12			0.0018394588			5.366252479546183E-4
13			0.0019177337			3.8744062629731297E-4
14			0.0018394588			5.366251420270185E-4
15			0.0019960087			6.984920789913299E-10
16			0.0019568712			2.7674337078189236E-4
17			0.0019960087			6.984920789913299E-10
18			0.0019960087			6.984920789913299E-10
19			0.0019960087			6.984920789913299E-10
20			0.0019960087			6.984920789913299E-10
21			0.0019960087			6.984920789913299E-10
22			0.0019960087			6.984920789913299E-10
23			0.0019960087			6.984920789913299E-10
24			0.0019960087			6.984920789913299E-10
25			0.0019960087			6.984920789913299E-10
26			0.0019960087			6.984920789913299E-10
27			0.0019960087			6.984920789913299E-10
28			0.0019960087			6.984920789913299E-10
29			0.0019960087			6.984920789913299E-10
30			0.0019960087			6.984920789913299E-10
31			0.0019960087			6.984920789913299E-10
32			0.0019960087			6.984920789913299E-10
33			0.0019960087			6.984920789913299E-10
34			0.0019960087			6.984920789913299E-10
35			0.0019960087			6.984920789913299E-10
36			0.0019960087			6.984920789913299E-10
37			0.0019960087			6.984920789913299E-10
38			0.0019960087			6.984920789913299E-10
39			0.0019960087			6.984920789913299E-10
40			0.0019960087			6.984920789913299E-10
41			0.0019960087			6.984920789913299E-10

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			5.1896216E-4			8.755173352502131E-4
1			8.6102297E-4			9.885585285297242E-4
2			0.002387383			0.008468529125015271
3			0.002622208			0.008426644673628506
4			0.0025830707			0.008434093357318859
5			0.0025047958			0.00844843234841539
6			0.0027004832			0.008411170021909565
